,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,18.829425208874934,29.040565211335792,11.932576665146968,0.960526277867409,0.9606089078550064
0,1,18.902427952297444,29.108887879248325,11.919009220834727,0.9603434798742322,0.9604562123392967
0,2,18.900188488945307,29.16084870660349,11.979001047310135,0.9601912963962332,0.9602006905642911
0,3,18.823942690410945,29.018240194230597,11.988252352840894,0.9605784165379238,0.9605881232106779
0,4,18.871410241950525,29.12277158741111,12.087874284278511,0.9602917008448785,0.9602924349723996
