,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,25.476489370510546,37.217400437988076,17.427328527454137,0.9356076165727986,0.9397593268633224
0,1,23.987939498957015,36.285461444924735,18.089072759450282,0.9385605011285869,0.9391346157158412
0,2,23.183548788999456,35.000790097545234,16.382718935678536,0.9428628694249922,0.9436462560348541
0,3,23.19554021344654,35.07551806051839,15.009103440837606,0.9426093536207788,0.9436491220108438
0,4,23.560934213932327,35.297108441819766,17.087564945316018,0.9418415840404007,0.9423501783039309
