,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,32.35040980734455,46.5483436961856,36.27301141343613,0.9126621534632826,0.9140424125937202
0,1,32.44170776219987,46.65633217595639,36.354999183914124,0.912282477673202,0.9139299630805101
0,2,32.49167704502354,46.710870700121845,36.28857001825145,0.9120770645551034,0.9136568181772807
0,3,32.3628291793913,46.55846758447766,36.22391442068725,0.9126228126684669,0.9139480511151852
0,4,32.45740253527692,46.71066788925627,36.39410113975649,0.9120888129339216,0.9137662541673659
