,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,24.709929867356426,37.32767383807526,18.589892171678322,0.9410023520955954,0.941995558594774
0,1,24.543856783768863,36.883788928491605,18.16749207817221,0.9426203255113657,0.9428652401613862
0,2,24.838004974983075,37.29395652965172,18.210499969650243,0.941129909315025,0.9422957480997767
0,3,24.0749104405703,36.242632962648365,18.128473316012496,0.944466381235118,0.9446893610498351
0,4,24.577758154789894,36.99636510257893,18.303658140702133,0.9419828926013187,0.9423017638423765
