,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,24.000695471245535,36.74003304963251,17.40334698456378,0.9456692529189651,0.9456981726400424
0,1,24.007652966057872,36.78968272165286,17.26766483706158,0.9455699979789726,0.9455983964991969
0,2,24.012196910013053,36.7936631414114,17.27485255804603,0.9455486806087878,0.945565145106854
0,3,24.028110818053264,36.80598336964178,17.380819057624656,0.9455060861463569,0.9455336102439568
0,4,24.013287394472997,36.79474820567976,17.332718923539243,0.9455388612112371,0.9455487733436603
