,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,18.45949008664557,27.77518041231443,12.124148517370891,0.9639141295380487,0.9652024815025125
0,1,17.674669303694827,27.021213154307816,11.286795330194183,0.9657952804455702,0.9657954751369761
0,2,18.41802037676637,27.81274470978367,12.179547287932174,0.9638102206573895,0.9650522718413528
0,3,18.00696904252827,27.340775124388372,11.808664217475595,0.9650065966014632,0.9655733573124118
0,4,18.012810253287153,27.29573792691944,12.061012036725232,0.9651179216028317,0.9655970290320224
