,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,26.23025243804997,38.8735340809579,46.6914401479236,0.9243750132587824,0.9244859346983453
0,1,26.25043925657429,38.89706511149518,46.53615128943784,0.9242885748454661,0.9244312155761665
0,2,26.181549690825136,38.81756559488897,46.3685158027432,0.9245946483956298,0.9247154061145667
0,3,27.514121775020122,41.04313280968718,39.92248644087833,0.9158414901595907,0.9162546920915403
0,4,26.286123451239916,38.95469358432246,46.63936665482318,0.9240662123713899,0.9242275371889526
0,5,18.80875300732874,29.362699008043926,17.61424296581101,0.9569014782061901,0.957370915854206
0,5,26.32827365272918,39.06688176090987,46.87936502328158,0.9236256156047415,0.923756257604324
