,num,mae,rmse,mape,r2,var
0,0,0,0,0,0,0
0,0,21.486577262131046,34.98273031402331,21.44262049210529,0.9388728446460233,0.9422152709229629
0,1,22.377687659433953,36.13542100497759,22.25858328432639,0.9348692511779754,0.9391680680236678
0,2,20.74634417522994,34.269273702123904,20.030020898700744,0.9411686167445446,0.9433136446570273
0,3,21.515113556970007,35.36042692875803,22.7583410052388,0.9373531201602733,0.9385577864985419
0,4,20.297142967171702,33.71489429034508,19.741416170917045,0.9430458932427488,0.9444527197597342
